author,comment,timestamp,like_count,tipe_produk,brand,segment,release_date
@wibawacandrasangkono3366,Ngga bakalan busa di s25 ultra karena ada spen,2024-10-19T17:58:50Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@littlemovie6716,Yang diperbaiki layar bergarisnya 😅,2024-10-19T09:22:45Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@shohibystore6920,Kembalikan layar curve 2.5nya,2024-10-18T01:34:14Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@alanafandi5904,"Magsafe + app office pc level, dah auto jadi daily driver businessman",2024-10-17T14:05:51Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Nugbagus,"Semoga di S25 Ultra camera depan bisa under display seperti Fold 6 + resolusinya naik, dan sudut2 nya bisa sedikit lebih rounded",2024-10-17T12:52:00Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@antonlukez2051,"Harapan gua  Lensa utama 1"" 200mp, setup kamera 0.6x, 1x, 5x, 10x.

Selebihnya udah Ok.",2024-10-17T04:58:43Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@wijayaj001,"Cameranya jangan halangin casing magnetic.
Dan spen jangan terpengaruh sama magnet.",2024-10-17T03:35:08Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@hayolomauapa36,"harapan gue Samsung berani ngeluarin OS sendiri khusus cuma untuk flagship samsung sebagai pengganti OS android untuk nyaingin IOS 🙏🏼🙏🏼😊.
memang bakalan butuh modal besar tapi pasti bakalan seru 😁.",2024-10-16T23:44:29Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@DimazBY,"Kamera depan baiknya ultra wide, utk vlogging biar gak 'sempit' croppingnya",2024-10-16T19:15:59Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@DogeRider985,"Bentuknya jgn kotak

Lumayan gk enak di pegang",2024-10-16T16:40:48Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@ghasiardiantoro9491,Charger lahhhh,2024-10-16T14:47:28Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@bryansetiawan1420,"rumornya kenapa magsafe gak hadir di flagship nya, karena built in magnetnya bakal mengganggu penggunaan SPen nya",2024-10-16T05:58:41Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@galaxysemesta,Samsung plis sediakan selalu spen,2024-10-16T01:22:51Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Adelsaputrasalim,S series samsung di tahun 2026/2027 apanya? 🤔,2024-10-15T17:28:21Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Assassins_Sins,Kamera tele 200mp,2024-10-15T14:50:54Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@SahabatPutin,ngecasnya dicepetin,2024-10-15T14:08:10Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@sulhan_sefore,"Wah sama banget lagi, liat vivo x200 pro mini bisa masukin periscope, Pixel 9 pro juga",2024-10-15T14:02:31Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@jaringanmantan287,Flash indikator timer camera,2024-10-15T13:29:31Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@bimaluthfianandito5820,Harapan saya compact aja sih maksimal 6inch,2024-10-15T12:27:20Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@dekdidores2016,Kasi opsi on/off flash di kamera ultrawide,2024-10-15T12:10:21Z,12,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@alvinbiologi,"Layar 144 hz, baterai 6000 mah, fast charging minimal 67 watt, kamera ditingkatkan, minimal gonta ganti kamera mode video 4k 60 se smooth iphone, kemampuan kamera di malam hari perlu ditingkatkan terutama video selfie malam hari yang terlalu inferior",2024-10-15T11:56:48Z,52,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@robinardani4183,Berharp batre s25  ultra  jdi 6000 mah dan th  2025 batre hp sdh 6000 mah smua,2024-10-15T11:33:53Z,2,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@m.rezkaermanda2560,"Infinix note 40 aja udah magsafe, kualitas bagus",2024-10-15T11:32:41Z,4,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@AANJAY_,Semoga jadi standart ya magsafe di semua hp Android,2024-10-15T11:30:17Z,6,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@ZihniMikailAlamgir,"hmmmm kalo magsafe sih gampang, tinggal beli casing magsafe selesai,paling harga casingnya mahal 🗿",2024-10-15T11:25:03Z,2,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@teamrocket3051,"Nyari hp kompek kelas bawah ud gak ada , flagship mau ngilangin hp kompek skrg 😂",2024-11-08T05:28:11Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@onaofficial418,Biasanya Hoax,2024-10-31T01:31:36Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@99510004,"Microphone nya cempreng bgt...
Ganti donk yg bagusan dikit..",2024-10-07T16:41:29Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@featurephone3374,"Sampe skrg masih pake Galaxy A20s, hardware Samsung emng paling best setelah Sony Experia",2024-10-05T01:22:16Z,4,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@firmanaikatsu-kiwarriors5233,"Samsung Galaxy S25 - Akan menjadi Versi Reguler terakhir pada tahun 2026 mendatang! 

Soalnya Masih belum tahu Apakah Smartphone Samsung dengan desain Body Compact tersebut akan tidak akan segera dirilis di tahun 2026 nanti.. 

Soalnya Brand sebelah dengan Desain body Compact lainnya seperti... 

Xiaomi 15, Oppo Find X8, Vivo X200, Honor Magic9, DLL

Lalu Apakah Smartphone dengan desain layar Compact nantinya akan segera Punah di masa depan nanti? 🤔🤔🤔",2024-10-03T12:01:41Z,2,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Hanya_KkIns,Alo 👋🏻,2024-10-03T11:06:48Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@jayenmuhammad,Kelihatannya kokoh bnget s25 series,2024-10-03T11:05:28Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@bendhilfishing3816,Hadir sobat ku review yg mantab,2024-10-03T11:03:38Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@my2randomcents,"Honestly by s24's screen i dont really care about bezels anymore, it has hit that good enough spot already",2024-11-16T22:46:50Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@brentthienpondt,Goodbye apple bye bye,2024-11-15T06:25:01Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@morgankarlsson5220,It seems that Samsung Galaxy and Android have stagnated in terms of development and innovation when compared to iPhone/iOS. and I say this as a former Android user.,2024-11-10T12:06:33Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@aayushacharya6022,"But the design looks just as same as galaxy A series.
This is a huge disappointment knowing samsung's whole innovation thing😞.",2024-11-07T11:56:24Z,2,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@raiwserkoopa2221,"But, the s24 just arrived this year XD",2024-11-03T20:38:35Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@vVanderlej,"So basically s24 slightly faster... Samsung and apple are decided to cash with minimal improvements, Worst thing that happened was the ban on huawei.",2024-11-01T03:18:27Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@mimieekay,"Please samsung change the look, cant be having phones that look thesame",2024-10-29T19:05:24Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@palashsaikia9252,S25 which procesore use,2024-10-29T18:11:13Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@rohansonawane1071,Battery life???,2024-10-19T09:19:46Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@danbmx445,I'm trading in my s24 for the 25 when it comes out. It will be the perfect sized phone for me 😊,2024-10-19T01:06:05Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@sirdann1,Samsung Galaxy S25 wi-fi 7 ?,2024-10-16T16:54:51Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@StubbySquid-1,"Going to buy a 16! Can’t wait for s25 line up as well!! It’s always better if you buy both Samsung and apple. That way u won’t feel bored. 
Currently use iPhone 11 and s22(used).",2024-10-16T12:04:20Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Vezzlan1,"So boring upgrade from s24, I don't mind if they make the phone little bit thicker and put a bigger battery inside.",2024-10-15T17:16:35Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@kabiracreation7692,Glass guard will be main problem  then😂,2024-10-14T01:21:32Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@kushaldutta5156,Eww. Trashy true to life garbage display,2024-10-13T13:49:52Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@SixSioux,Why the hell are they still not introducing the UDC instead of the punch hole???,2024-10-12T12:12:12Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@novelaforme,I read an article about Samsung apologizing for past performance and then another article where Samsung promises to be less defensive about what it has and more offensive about what it could have. Let's see for the next 2 or 4 years what they'll come up with.,2024-10-11T16:48:46Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Hungarianmoneyjerk,Hopefully they will change the design of the phone a little bit...,2024-10-11T12:55:35Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@samuelvega9882,Snapdragon global version! Lets go!,2024-10-06T20:34:44Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@DevinChandula,Base model looks cool but I prefer S24U over S25U design,2024-10-05T18:44:29Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@yuyutsu...,"Please samsung...
Bigger battery for S25 this time",2024-10-05T11:43:02Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Rockytechguy,Yeah Samsung galaxy s25 ultra beat every android phone if he have 5500 mah battery & 8 years os updates,2024-10-04T02:33:24Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@sivagangaisabarisuppiah,"Any idea s25 size in  inches
Battery mah?..?",2024-10-02T22:55:50Z,2,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@dhanrajmaske7294,What about launching date in india ??,2024-10-02T16:50:50Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@starmurp,"1:29 S25 Snapdragon Gen 4, Global.",2024-10-01T12:07:17Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@RoyaleTube619,Yooo,2024-10-01T11:26:19Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@MayPER4DEM0N,BROOO WHY SAMSUNG CANNOT HAVE AN ACTION BUTTON?????,2024-09-29T16:51:58Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@gx_pro2277,I have an s24 im so excited to see how samsung tops it as they always do though i wont be upgrading till at least the s27,2024-09-29T13:54:39Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Originalxlander,If the 25 models aren't going to have expandable memory they are useless. Having large internal memory makes future upgrades a pain. microsd is near instant.,2024-09-29T00:43:49Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Pitbullx2012,when samsung will have prores (log) for video?never? all machine photography and iphone have it.,2024-09-28T21:19:29Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@sanitham9483,Samsung is the powerful enemy of iphone,2024-09-28T09:02:55Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Putin_USSR,I'd always go with regular S25 cuase it's always comfy,2024-09-28T06:36:08Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@youngL0402,iPhone 14pm user and omg i only touched and picked up s24 and my first words was damn me like just might switch back over,2024-09-27T10:24:44Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@RS-handle,Qi2 ?,2024-09-26T23:13:08Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@bala3896,"If samsung launches the s25 with sd 8gen4 in india then I'll go for it, else will have to get the A56.",2024-09-26T18:27:33Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@brentj_,"Thankyou for providing facts about the regular S25 - i much prefer this size phone.
Snapdragon chips for all regions will more than likely make me upgrade from S23 regular to S25 regular.
I need to upgrade to 512gb size!",2024-09-26T14:05:24Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@georgechameleonschyzoparadoxx,samsung s25 super než iphone 16 pro,2024-09-25T14:56:54Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@av.2911,What will the display size?,2024-09-24T06:47:16Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@md.shimulshekh9720,এটা কবে কত তারিখে লঞ্চ হবে,2024-09-24T06:12:18Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@JMmusicfield,"It’s not about specs but quality of software. If you are musician for example,  android is useless. Developers, come on.",2024-09-23T22:10:16Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@marquisethomas5611,Looks like a apple device,2024-09-23T20:44:29Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@aswinnadar6547,What will be the frame for s25 titanium or regular one,2024-09-23T12:59:25Z,3,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@dorellcaligagan2307,I was about to buy the S24 tomorrow but when you said the it will get Snapdragon for everyone I thought of waiting for it because we currently have Exynos chip in the Philippines for S24.,2024-09-23T05:59:15Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@wankyist,When tf are they changing the camera hardware? It's crazy how tiny the lenses are of my s24 next to like an iphone 13. It's honestly unfair how samsung has just been using the same camera for like 3 gens now while the ultra gets a new one every year. Like bro...,2024-09-22T04:14:31Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@legacy3692,These guys are also following the footsteps of apple with zero design changes,2024-09-21T12:32:59Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@NickDrinksWater,Im gonna get the s25 plus!,2024-09-20T22:01:37Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@TheZeratto,Now samsung just needs to catch up to huawei phones,2024-09-19T22:10:30Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@phantomx9211,This is not a legit video,2024-09-19T12:01:40Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@LUMI-km5,I'm gonna stick to my s24 ultra,2024-09-19T02:52:03Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@nathanlester9985,But these bezels are getting a little too thin for me.. Palm rejection must be at its best at this point,2024-09-18T22:25:27Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@thecalicreez,I promise no one cares about thinner bezels,2024-09-18T20:01:11Z,2,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@mytimikeful,Imagine paying £800 for thinner bezels. Wild...,2024-09-18T17:04:52Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@hamzashaikh8081,"Idk why people complain about Ultra's boxy design and how the corners pock the hand. Wtf do you mean? By S24 plus or something for rounded corners. 
Boxy design is Ultra's Identity and i hope the rounded new corner are not toooo round",2024-09-18T15:02:44Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@YASHWANTKUMAR-vq7qf,Samsung galaxy s24 ultra and s25 not good brand mobile,2024-09-18T12:56:48Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@YASHWANTKUMAR-vq7qf,Samsung galaxy s24 ultra sound quality lower and poor and battery 🔋 backup lower and poor and over hating 😢,2024-09-18T12:56:13Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@YASHWANTKUMAR-vq7qf,Samsung galaxy s24 ultra sound spikar is very slow 🐌,2024-09-18T12:55:40Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@knickjetlag7741,All samsung products look like iPhone products,2024-09-18T11:30:10Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@diegoj.9867,I need x5 zoom on the regular s25,2024-09-18T10:22:42Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@manishpatil6511,Green line problem Samsung moblie,2024-09-18T07:30:53Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@thirstyeater4539,"I wish you could giveaway me samsung s25 I really need It I just love Samsung ❤️  commenting with hope.
Love ❤️ from pakistan",2024-09-18T05:19:43Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@jrbees929,"@TechTalkTV Sal, I hope Onleaks is *not* correct with this render because they don't show a SIM Card Tray! I DO NOT want _just_ an eSIM option....",2024-09-18T02:02:49Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@peacemaker0071,"Not interested, Apple wins again 😂😂😂",2024-09-17T23:34:20Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@tigeruealexander5097,"So they lowkey brought back the old ""s series"" (s25) and ""note class"" (s25 ultra) design/look. Hopefully they keep that distinction representing the golden years of Samsung.",2024-09-17T22:17:26Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@tjandjazzlearnwithfun2985,Send me some lenovo laptop suggestions,2024-09-17T19:45:27Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@aexetanius,"1:10 Since the camera ring is 1.8 mm tall, the groove will be only 0.5 mm tall, making it difficult to keep clean. Thankfully, this design won't be on the Ultra model, which is the one I'm opting for.",2024-09-17T19:44:26Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@nipichinook,I want an expandable micro sd memory slot,2024-09-17T17:54:37Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@alfredobriseno6428,"Basically, it's the same phone for the past 3 years.",2024-09-17T17:19:00Z,3,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@CoSxRBXGAMES_YT,Best thing is s23 and s24 will reach super low prices. Even if I have the exybis version it's fine. It's still a great processor slightly behind sd 8 gen 3.,2024-09-17T16:52:09Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@akas2025,Do your s24 ultra have issue with charging port? Mine does so I returned it in a month,2024-09-17T15:47:12Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@akas2025,I hope this time will be no issue with charging port. That how I returned s24 ultra because of issue charging port,2024-09-17T15:45:22Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@LunaMarn-t2z,Hope will be snapdragons,2024-09-17T15:23:12Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@SAMIULISLAM-kv1lu,Is galaxy AI will be paid in 2025?,2024-09-17T15:12:09Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@topandrun126,So my s23 ultra was having a overheating problem after a update. It gets so hot sometimes i have to turn it off wet a towel and wrap it up to cool it down. One night after doing that the phone just power off try a few things until next day the phone turn on at this point I already created a ticket cost $107.. for Samsung repair. They look at the phone and said is water damage and it will cost a extra $875 for the complete repair. I gently ask to return my phone as it is. If wasn't for secure folder option i would not get a next Samsung phone,2024-09-17T12:25:40Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@CaucasianFreak,"I Don't care if i go bankrupt 
💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳💳",2024-09-17T11:55:59Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@kevindelapaz960,Its all fun until the green lines start to appear,2024-09-17T10:05:31Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@endritzejj5586,no diff from s22 to s24 so will be the same,2024-09-17T06:30:21Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@dennischia2489,It's still unless rubbish change they are still using the sl9w charging speed .,2024-09-17T06:16:14Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@rishabbansal6558,Their design innovation is dead!,2024-09-17T05:52:32Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@middleclassyt1295,Damn bro that's sick,2024-09-17T05:33:14Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@wavykikago1719,Android will always be android nothing can move iOS,2024-09-17T05:03:39Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@rahulpatra3498,improve battery capacity,2024-09-17T02:35:40Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@EagleEye8208,"Cant wait! So over my fold 6 already. I find myself on the main screen more than ever just for the sake stretching my battery life.  Most of all I miss my s24 ultra camera, the fold 6 is okay under perfect lighting conditions. What we really needed essentially from the series was an s24ultra fold

Thanks for the update, looking forward Jan 2025.",2024-09-17T00:55:33Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@mauricepalmer4441,So they made an iphone,2024-09-16T22:28:20Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@cosmasodiachi1065,"They better not put squircle edges on that screen, i prefer the hard cornered edges, might as well hold on to my s23 ultra for a long time, i hope this ain't the final design🥲",2024-09-16T20:38:11Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Oystein87,"No, making the ohones thinner than they already are wont make them more comfy to hold.. You end up needing a cover not just for protection but to actually make the phone morw comfy to hold since they are too thin. I'll rather have it slightly thicker and get more battery. Most people would kile that so stupid they won't listen.
And that design around for the rings the lenses would definently attract dust🙈",2024-09-16T20:33:49Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@TheCosmicRealm3,Samsung needs to stop giving us these cheap junk flimsy plastic s pens and start giving us what we rightfully deserve of a titanium s pen. For the premium price we pay we deserve a premium feel and design.,2024-09-16T19:14:28Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@unknownx13,But but sir we have a button,2024-09-16T18:53:22Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@thatonebeone,But now we should have zero bezels.. it's on purpose so they can sell new phones every year 😂 zero bezel will come in 20 years 😂 they reducing it every year by 0.001mm 😂,2024-09-16T18:46:38Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@drewlomite,Could that new camera ring design have a purpose? Perhaps the clip on lens accessories to make the phone even more capable as a camera?,2024-09-16T18:44:45Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@KadeSutherland,"The headphone jack & SD card, is now gone on modern phones...LAME🙄😒",2024-09-16T18:12:44Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Cpm_legit54,0:58 I hope it's gonna be a squircle design 😢,2024-09-16T18:06:25Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@lehlomokoena,"Please bring back the intro ' Hey whats up guys Sal here""",2024-09-16T18:02:07Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Gaurav_Vinay01,Any update on Galaxy S24 FE ?,2024-09-16T17:32:30Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@dipjyotikalita07,Give us more battery. No need to slim it down.,2024-09-16T16:38:12Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@MdKhairulBarisalPirojpur,"All Tha Best Samsung Galaxy💯❤️🇧🇩
Love U Tha Phone",2024-09-16T16:32:53Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@TheFateLessOne,"Personally, i love the sharp corners on my 24 ultra. I'm kind of bummed they didn't stick with them!",2024-09-16T15:25:56Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@NoName3031ms,Greenline screen issue is 👋🥴,2024-09-16T14:35:00Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@HATECHANNEL381,Every year Samsung always surprise us with their Galaxy series..,2024-09-16T14:21:54Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@paugirones6083,"Oh, damn! It's rectangular!",2024-09-16T13:59:04Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@sumantamang771,"2:25, can you please tell me the name of the widget that you're using on your homescreen",2024-09-16T13:00:28Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Bryle_,Finally no exynos.,2024-09-16T11:16:55Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@verlene10,can anyone tell me how to do that zoom being showed on 0:57 in the video? thanks,2024-09-16T10:53:30Z,1,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@anisbhuiyan3043,Samsung galaxyS25 Pro or s25 ultra very fine model,2024-09-16T10:39:24Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Spugalugs,When's Android 15 coming?,2024-09-16T10:21:34Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@nazgolsadigh-t8g,Cant wait to buy this! its amazing man im impressed also about camera corners now fake phones cant copy it easily also i guess we are gonna see a big fight between Samsung and iphone in future,2024-09-16T09:36:18Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@Waqas9157,I want a 6.4 inches base variant of s25.,2024-09-16T08:33:11Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@S.t.a.r.k.40,I want s25+ with ultra zoom and all that,2024-09-16T08:27:08Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@irfanafrandi1290,How about the camera sensor and lenses? Any upgrade?,2024-09-16T08:12:24Z,3,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@sabeehashifan2043,02:10 how did you set that clock in another phone @ the background,2024-09-16T07:57:36Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
@ThaTexan,Noob,2024-09-16T07:54:38Z,0,Galaxy S25,Samsung,Flagship,"January 5, 2025"
